horse_id,oldest_sibling_id,oldest_sibling_name,oldest_sibling_birth_year
2020103084,2022105545,フーイナム,2022
2020104667,2021104316,ボビーニクビッタケ,2021
2020106575,2021102913,ファセット,2021
2021100497,2016101471,ホワイトハピネス,2016
2021102508,2009100065,ナムラジャーナル,2009
2021102604,2023105486,エイシンティンクルの2023,2023
2021104171,2022104184,ハルバーシュタット,2022
2021106305,2022106323,ランワールドワン,2022
2021109059,2011102431,セイユウスマート,2011
2022100981,2021100509,エイシンロッソネリ,2021
2022101769,2020101906,ハシレソウタロウ,2020
2022105446,2023103500,ウェイクフィールド,2023
2022106010,2020104996,クリスタルミリオン,2020
2022106246,2023104089,ジョウショージェニ,2023
2019100077,2020105046,レイナアレナ,2020
2019102007,2014106482,ロックンルージュ,2014
2020100474,2022100955,スイートメモリーズの2022,2022
2020100505,2009101911,ターフパラドックス,2009
2020100793,2019102633,ロンドンボーイ,2019
2020102338,2007106223,マコトギャラクシー,2007
2020104632,2019106761,グッデーサイレンス,2019
2020106047,2017102215,スイートベイビー,2017
2020107110,2017102363,ピースライアン,2017
2021101865,2019102008,キャッチースマイル,2019
2021101866,2020101991,ハービリア,2020
2021101869,2022101867,フライハイ,2022
2021102617,2022102634,ヘヴンリーブライドの2022,2022
2021103474,2022103491,ビアルベーロ,2022
2021104084,2012104245,リュウワンラララ,2012
2021106877,2022106843,ゴールドジェネラル,2022
2021106878,2022106846,ゴールドジェスター,2022
2022104275,2023106704,ノーブルブロウ,2023
2022106795,2024103618,コスモパーチェ,2024
2020100413,2019103255,ユウシンイモン,2019
2020100903,2018103305,プリモパイソン,2018
2020104675,2021104325,クールソル,2021
2021100150,2022100635,ファイブエム,2022
2021100167,2022100657,ファランドール,2022
2021103203,2022107410,ドゥローズ,2022
2022100279,2023105156,アマイクチヅケ,2023
2022100646,2021100160,ジャスミーナ,2021
2022102650,2024101854,ブーケルージュの2024,2024
2022103040,2023105568,ブラウンローズの2023,2023
2022109094,2023109071,ローズピクチャー,2023
2020101115,2009102058,シェルビー,2009
2020101286,2019101314,ナムラジョーカー,2019
2020101717,2018100568,グレースドゥモナコの2018,2018
2020107124,2021103795,ボーントゥビフリー,2021
2020110063,,Stratford Hill,2007
2020110092,2021110089,バラン,2021
2020110114,,Exhort,2015
2020110119,2022101293,マリノフラッグ,2022
2021101260,2022101290,マリノトニトゥルス,2022
2021102408,2019101173,クリスブレイン,2019
2021102823,2017105804,チェネレントラの2017,2017
2021102927,2022102926,ウインコンパス,2022
2021110068,,Purser,2015
2021110150,,,
2022102980,2024101962,スリーボンド,2024
2022110049,,,
2022110050,,Last Call,2020
2022110079,2024106466,ディアドラの2024,2024
2022110080,2023106211,スリールーディカ,2023
2019105953,2021107307,アラマサクロフネの2021,2021
2019106023,2020104160,アイオブザストーム,2020
2020103355,2021105511,シーグリント,2021
2020103882,,,
2020104316,2021103950,シントーローズ,2021
2020105848,,,
2020106928,2021103288,カフェニクス,2021
2021100518,2022100994,ルヴァレドクール,2022
2021100559,2020100553,スモモチャンの2020,2020
2021100640,2020110017,シャスティフォル,2020
2021102309,2023105419,リナクィーンアスク,2023
2021104117,2020104486,フェアリーパワポケ,2020
2021105590,2022104836,ジュンテオドーラの2022,2022
2022102352,2023100514,ロケットパンチ,2023
2022103270,2023102246,カフェプラウド,2023
2022103295,2023105060,ロードクローザー,2023
2022104743,2020103337,クインアマランサスの2020,2020
2022104882,2024106434,ゾンザの2024,2024
2022105803,2020102898,ラブリービュー,2020
2022105859,2023103820,ターンザテーブルス,2023
2018106729,,,
2019100081,2020105050,オーサムクイーンの2020,2020
2019102729,2020100893,ヨドノストーリー,2020
2019104225,2017105737,セイントローズバドの2017,2017
2020101259,2021101086,ゲヴァント,2021
2020101609,2012101399,ニーマルゴールド,2012
2020101942,2019101965,ネオエール,2019
2020102144,2021102033,ゴットシャイン,2021
2020104502,2021104133,スモウブハナヒラク,2021
2020104623,2021104263,ココケイ,2021
2020104839,2021104493,カズマ,2021
2020106371,2021102694,ウブド,2021
2021105027,2020102847,コケットの2020,2020
2021106007,2022106015,ラストヨンマル,2022
2021106050,2012100070,プルミエプリ,2012
2019101457,2020101386,キクイチモンジ,2020
2019101914,2022102169,ベルリンガーの2022,2022
2019110076,,Ribbon Cutter,2011
2020103586,2021105749,ルージュベルベット,2021
2020103847,2021103447,ワイドセレブ,2021
2021100152,2022100639,ロードヴェルト,2022
2021101491,2022101502,ミッキータンバリン,2022
2021104994,2022105279,ルパヴィヨン,2022
2021106592,2022106603,モジャーリオ,2022
2021110032,2022101670,ハーバーブリッジ,2022
2019102882,2005104074,メイケイキララの2005,2005
2020105537,2021106544,タガノヘラクレス,2021
2020101275,2019101327,ピコットの2019,2019
2021100238,2019103104,ルビーチョコ,2019
2021100867,2022100319,プレストワンダ,2022
2020109139,2011103338,ウーヴァ,2011
2019102398,2020107159,カッテニシヤガレ,2020
2019102978,2020103030,オーグメントコード,2020
2019103237,2018102810,ユニコーン,2018
2019103457,2018105919,エイシンピタゴラス,2018
2019104796,2020102930,トーホウダリンシア,2020
2020102776,2019104663,ヴェルメンティーノの2019,2019
2020103122,2021100180,タキザクラ,2021
2020106853,2021103217,ジョセフィーナ,2021
2021105218,2022105495,マーゴットゲイン,2022
2021106065,2022106077,グロワールスカイ,2022
2022103976,2023105533,エイシンキリバス,2023
2022104566,2023105385,エアリアルグレース,2023
2022110103,,,
2019100123,2008104342,イダテンハル,2008
2019102306,2016105719,トリマゴラッキ,2016
2020100292,2021100288,エルキュール,2021
2020100450,2021100453,スコア,2021
2020102033,2021101905,キョウエイカンセ,2021
2020102157,2014102476,リュウワンユウカ,2014
2020102385,,,
2020105475,2006105297,バサラプリンセス,2006
2020107117,2015100159,ツキミザケ,2015
2021102925,2022102924,イサナ,2022
2021103362,2020107000,クレールジャック,2020
2021104776,2022105717,ハイエストランク,2022
2021106747,2019100716,シングンビヨンセ,2019
2021107227,2023106770,ジュンヴィヴァン,2023
2021110124,,,
2022101606,2024100616,ビーギフテッド,2024
2022102155,2021102182,サプライズワンワン,2021
2022103562,2023102418,ヒロイックヴァース,2023
2022106908,2023105407,ゼファリアス,2023
2019101352,2020100427,パワポケプレミア,2020
2020102128,2017105841,エイシンパピルス,2017
2020103766,2018104049,ポポコ,2018
2020103964,2008100553,キララビスティー,2008
2020104837,2022104476,マギーズミッション,2022
2020105108,2021106161,ジャスタヘイロー,2021
2020105728,2014100650,バラッドレディの2014,2014
2020106597,2022102933,キルコネクション,2022
2021100562,2022100009,ジーティーワラワラ,2022
2021100563,2022100010,ジーティーユウビ,2022
2021101202,2013104850,レディーズトピック,2013
2021102749,2022102761,リッキーブライド,2022
2021104042,2014103437,ガロ,2014
2021104218,2010103099,コーラルタワー,2010
2021107276,2022107298,エクメノポリス,2022
2022101535,2023101039,ベアアッコチャン,2023
2022101822,2023104530,ソレユケカツコ,2023
2022106780,2023106442,コスモグロボーサ,2023
2022106823,2023104484,エンジェルサン,2023
2019105980,2020104122,アンプレッセシチー,2020
2020104128,2021103740,マミネエ,2021
2020104132,2018103737,ユウユウスターリー,2018
2020104139,2022103780,テイエムヘルメット,2022
2020106819,2021103174,アートハラン,2021
2020110003,2021103714,カレドニアロードの2021,2021
2020110028,,,
2021101687,2022101685,プレシャスアセット,2022
2021103709,2020104104,ガールズドリーム,2020
2021103742,2022103773,オーバード,2022
2021103748,2022103775,テイエムパイロット,2022
2021103754,2018103744,ミコノスフレイバー,2018
2021103762,2022103793,レコードチェイサーの2022,2022
2021107089,2023104714,ニシノタチアナ,2023
2022103747,2017103470,シザーハンズ,2017
2022103752,2023102582,テイエムスターラン,2023
2022103795,2023102628,アトラップモア,2023
2019100989,2020105997,ディオレム,2020
2019103521,2016101723,ハッピーブライアン,2016
2019103779,2021102916,クリノリヴィング,2021
2019106879,2020101884,シゲルハピネス,2020
2019110069,2010106298,ダノンマイティ,2010
2020100010,2021100008,ホークマン,2021
2020101052,2021102336,ヨシノヤッタルデー,2021
2020101358,2016103675,リネンペペ,2016
2020103744,2022105925,フィールオーサム,2022
2020105277,2007104438,クロスファイト,2007
2020105804,2021106836,ウォーブルースター,2021
2020106761,2021103099,エクササイズ,2021
2020107050,2018106842,プレストハンター,2018
2021100185,2022107203,ニシノリンダ,2022
2021102821,2024105373,ミーリイ,2024
2021110162,2022110158,リーフアクアリウム,2022
2021110164,,,
2021110166,,,
2022103140,2023102175,タイキヴィグルーズ,2023
2022103320,2023106592,マトリカリア,2023
2022105852,2023106812,オーブレーヌ,2023
2020106766,2021103112,パーフィリオン,2021
2021100452,2022100933,エルサトアナ,2022
2021104170,2018104131,ハートオブマイン,2018
2022102209,2020102327,アークテーオー,2020
2022105384,2023103456,スピナーリート,2023
2022106643,2023104398,アビヤント,2023
2022110136,,,
2020104280,2021103901,マーシーラン,2021
2021103695,2018103694,アップリュウジン,2018
2019100760,2020105767,ハナノニオイ,2020
2019110129,,,
2019110132,,,
2020100127,2019102995,ヒマラヤキャット,2019
2020101779,,,
2020104233,2022103874,ルージュハートの2022,2022
2020104387,2018103975,プレストパール,2018
2020104884,2021104547,セリエル,2021
2020105312,2021106318,ユリアンアルプス,2021
2020105740,2021106763,ダズルクイーン,2021
2020105882,2007102922,ショップインミラノ,2007
2020106065,2022107156,キョウエイタイコ,2022
2021100501,2019103464,エイシンルスツ,2019
2021101288,2022101313,ティーズリンク,2022
2021101536,2022101544,シンボリライト,2022
2021102364,,,
2021102695,2022102718,サンマルエポック,2022
2021102830,2022102837,フリートカレンの2022,2022
2021103406,2019105685,ティーファイブ,2019
2021103852,2019106096,イキリ,2019
2021103853,2022103871,ワカギミ,2022
2021103986,,,
2021104337,2007102280,スマイルミリオン,2007
2020103023,2021105207,エターナルフレイア,2021
2022101848,,,
2022103112,2020106783,アーツィハーツの2020,2020
2022103872,2019106098,セトノダイヤモンド,2019
2022106334,2023104163,ジャストマリッド,2023
2022107018,2023104040,ココラッシー,2023
2022107216,2023105435,テーオーパーセル,2023
2022109111,2020109118,ライトギフト,2020
2020100962,2021100974,キタノアマポーラ,2021
2020103055,2021105239,クルンパコイス,2021
2020110145,,,
2021100086,2009101482,ミナギ,2009
2022100267,2023105457,ヒナタ,2023
2022101439,2023100953,グランセレスト,2023
2022102602,2023104827,テイエムサガライト,2023
2022104641,2021105400,イリデッサの2021,2021
2021105487,2022104736,ゲルチュタール,2022
2022104308,2023103081,ヴィーラー,2023
2022110076,2023104375,グランブーケ,2023
2019100196,2022106211,ウインクレドール,2022
2019106945,2016101963,ホウライマツリの2016,2016
2020101396,2021101223,クィーンズハット,2021
2020104059,2021103661,プライムテーラー,2021
2020104397,2021104035,レオハートビート,2021
2021100018,2023100016,マサノハヤブサ,2023
2021101616,2022101615,ナウウィアートール,2022
2022101357,2023105901,ドドドドドカーン,2023
2019102091,2018100945,テイエムサンビカの2018,2018
2019105909,2020104049,クイーンディーン,2020
2020100773,2016102464,パープルルンルン,2016
2020100831,2021100828,メモリーマニフィカの2021,2021
2020101376,2016102892,ビシュラ,2016
2020102038,2021101912,テンザンオロシ,2021
2020103886,2014104254,カリスマスピリット,2014
2020103935,2021107209,リトルアイドル,2021
2020104643,2019105899,モンテフォルス,2019
2020105309,2022106329,ジャックポット,2022
2020105478,2021107066,シアワセカーニバル,2021
2020106284,2011103190,エイシンライナー,2011
2021100627,2017102821,ラブロック,2017
2021102798,2022102811,ハイタッチマドンナ,2022
2021103894,2020104272,ガルシア,2020
2021104187,2023102975,レンレンの2023,2023
2021106267,2016103995,ガッサンノリュウ,2016
2022100455,2011103727,マリーブーケトス,2011
2022102366,2020101096,ジョイスマイリー,2020
2022102534,2020106179,ハルノサムソン,2020
2022103411,,,
2019106544,2005100869,フジキリアル,2005
2020105869,2021106917,ニキ,2021
2021104004,2022104029,フェアリータイザン,2022
2022102711,2023104852,レディサン,2023
2022109115,2017109118,エールドレーヌ,2017
2019106914,2018102977,Glint of Hope,2018
2020110019,2022105369,ジョイフルニュース,2022
2020110056,2021110038,エッセイ,2021
2021100594,2022100050,ガンハンマー,2022
2021102012,2022101017,ユアマイスター,2022
2021103713,2022103736,アフェシス,2022
2021104627,2022105591,コロン,2022
2021104631,2022105598,リアルショット,2022
2021105219,2019104893,ナチュラルボーン,2019
2021105722,2022104987,ベルチュガダン,2022
2021106979,2022106993,アルミンテソーロ,2022
2021110041,,,
2022101662,2023101135,ファイアリービート,2023
2022105595,2023103622,ティアーズクィーン,2023
2022105596,2020107046,サクレエクスプレスの2020,2020
2022107398,2023106389,ミウ,2023
2019103451,2018105911,エイシンギフト,2018
2019109102,2021109098,メイブルーム,2021
2020101114,2021102396,アテンスマイル,2021
2020103174,2021105337,トーアポリネシアの2021,2021
2020106242,2017105842,エイシンカプリコン,2017
2020106349,2021102673,ダイシンアレス,2021
2020106676,2019103860,ピアフ,2019
2020109083,2023109064,モウレツ,2023
2021100832,,,
2022101507,2021101495,エムティイーグル,2021
2022102617,2023105485,エイシンリガーズ,2023
2022103723,2021103704,サチノマーシー,2021
2022106679,2023104430,リアンマヒナ,2023
2019106099,2018103838,ダイナモス,2018
2020100673,2021100677,ヴォルスター,2021
2020100763,2019102610,ドゥーアールの2019,2019
2020102225,2018101089,アンファスエシャペ,2018
2020104309,,,
2020107033,2021106390,ダンスケ,2021
2020109168,2021109160,キンコウワン,2021
2021100366,2022100850,トウカイリュタン,2022
2021101057,2022101065,アラクシュミー,2022
2021103104,2022103090,コネコチャン,2022
2021103867,2024104450,ミレフォリウムの2024,2024
2021103928,2022103941,ルヴァンユニベール,2022
2021105101,2020102923,セータコローナの2020,2020
2021106728,2022106724,シセイレジーナ,2022
2022104120,2023102891,グロリアス,2023
2022109162,2023109171,ニシノローラン,2023
2022110061,2023110008,モーゲンセン,2023
2021104368,2015105973,ルヴィロンザの2015,2015
2019101212,2018101384,レーヴエモーション,2018
2019102124,2008106052,ビックバナナ,2008
2019103876,2020106698,バンディート,2020
2020101124,2021102407,ビービーレーヌ,2021
2020101796,2021101636,シークレットマター,2021
2020101862,2021101713,ドラゴンキッド,2021
2020101869,2021101733,クロドラバール,2021
2020102105,2021101988,デルマスカンダ,2021
2020106465,2021102787,ウィルダネス,2021
2021101716,2022101722,ベルトネ,2022
2021101740,2022101743,ディープエクセルの2022,2022
2021102415,2022102408,ムイ,2022
2021104673,2023103655,ダディーズソード,2023
2022101721,2023106071,アンリミットの2023,2023
2022103488,2024104097,アリンナの2024,2024
2022106562,2023104322,タガノシルフィー,2023
2022106728,2024107325,ストームザヒルの2024,2024
2019101295,2020101254,ホワイトポピーの2020,2020
2019101644,2020101578,リュウ,2020
2021101927,2023106783,シュヴァルツベルグ,2023
2022100867,2023100306,ザンエイ,2023
2022104157,2023102930,サイモンゴージャス,2023
2019103918,2020106737,メイショウコギク,2020
2020102257,2021102149,モズオラージュ,2021
2020103752,2018105782,シュヴノアール,2018
2020106852,2021103216,シャッフル,2021
2019101459,,,
2019103416,2014103012,ミキノアレグロ,2014
2019104274,2020106091,シェナアメリ,2020
2020100786,2021100781,シルヴィーヘラ,2021
2020101457,2013100240,ハタノキセキ,2013
2020102402,2021102302,タマディープ,2021
2020104552,2022104200,ブルーチェリー,2022
2020104684,2006102990,ダイワカレン,2006
2020105349,2013101057,バジガクミワチャン,2013
2020106121,2019101128,ディスグラースの2019,2019
2020106970,2021103332,アイスブレイカー,2021
2020106975,2022103328,ヴァネッサ,2022
2021101286,2016102968,ハタノリュクス,2016
2021101385,2018100385,ハナウタマジリ,2018
2021102206,2018101201,ワチルボンズ,2018
2021103330,2022103319,タルバン,2022
2022100256,2020100804,リネンタンポポ,2020
2022106093,2023103993,シーイズアピーチの2023,2023
2019110092,,A New Dawn,2017
2020100140,2021100130,ロードフォアエース,2021
2020102553,2021104755,ルミエールドゥース,2021
2020102832,2021105014,クイーンズリングの2021,2021
2020103259,2021105423,シヴァース,2021
2020103303,2019105129,ヴォスビラ,2019
2020103431,2021105600,グランカンタンテ,2021
2020103498,,,
2020110064,,ホークビル,2013
2021105161,,,
2021105775,2022105046,ルージュカリーナ,2022
2021110047,,,
2022100662,2021100001,アットファースト,2021
2022104714,2021105463,シエルサンリミット,2021
2022107231,2023105573,オープンザパンドラ,2023
2019100521,2020105518,オメガライヴ,2020
2020101788,2021101627,ファノン,2021
2020102709,2022105848,ステイクオール,2022
2020102735,2021104935,ブリージョドラード,2021
2020103227,2021105386,レシェルドランジュ,2021
2020104292,2021103911,ショーヴェサル,2021
2020105762,2022104539,ユーウェイン,2022
2020106859,2021103222,カフェロワン,2021
2021102890,2022102888,ベアパーフェクト,2022
2021105397,2022104639,マックスキュー,2022
2021110045,,,
2022102452,2018101389,ノイエクローネの2018,2018
2020109133,2014104392,レーヌ,2014
2021109161,2022109156,ナンゴクキャンドル,2022
2019100858,2020105863,ウィットウォーターの2020,2020
2019105222,,,
2019110098,2013110050,ゴールドエーカー,2013
2020101804,2021101647,インヴェスター,2021
2020102566,2021104768,ウェイトゥザドーン,2021
2020103607,2015104996,アポストル,2015
2020104982,2018105203,ピカケレイの2018,2018
2020106456,2021102780,アイヲコメテ,2021
2021100163,2022100651,インユアアイズ,2022
2021103371,2016102251,アークサファイア,2016
2022104885,2023107094,コスモフィレンツェ,2023
2019102949,2005104160,ダンツヘイロー,2005
2019103745,2020106542,フレイムソード,2020
2019105803,2014104299,ブリリアントアート,2014
2019106956,2020106433,ワンダーブレス,2020
2020101820,2021101661,デトネイション,2021
2020104243,2019106106,フユショウグン,2019
2020105290,2021106296,アルピニスト,2021
2020106408,2021102732,ペプチドアーニャ,2021
2020106547,,,
2020106656,2018106346,スリーコーズウェイ,2018
2020110036,2021110113,サルヴィアーノ,2021
2021100437,2016101675,エンゼルサンライズ,2016
2021101556,2022101565,プチプランス,2022
2021101621,2020101782,スイカズラ,2020
2021102909,2022102912,パイソン,2022
2021103220,2022103202,ライジングショット,2022
2021104500,2022104488,ウェカピポ,2022
2021106946,2019100894,ジュローズの2019,2019
2021110140,,,
2021110141,,,
2021110157,,,
2022101036,2023100583,フュルスティン,2023
2022101695,2023101171,シヴィータス,2023
2022102746,2023104875,ダブルチャレンジ,2023
2022103655,2023105530,エイシンキーンラン,2023
2022105729,,Toshizou,2018
2022110090,,,
2022110124,,,
2019104114,2020106941,スペンサーバローズ,2020
2020101643,2023105679,ミレニアルピンク,2023
2020101938,2015101726,アナタニアゲル,2015
2020105098,2021106107,シベルクーナ,2021
2021100175,2011101304,サンマディソン,2011
2021101122,2022102233,ジャルダンデュロワ,2022
2021104557,2022106279,スフォルツオ,2022
2021105919,2022105919,アイルクリール,2022
2021106809,2023106473,ロッククライム,2023
2021110079,,,
2022101957,2021101979,スティールヒューズ,2021
2022102780,2023102032,グランフィエルテ,2023
2022104216,2023102995,モンターニュドネガ,2023
2022106762,2023106423,コスモナナラ,2023
2021100384,2016103840,トーセンシェル,2016
2019103030,2018102598,ペタル,2018
2019104845,2020102983,グレイコード,2020
2019106088,2018103829,スターフェネック,2018
2019106677,2020104856,プライムレート,2020
2020100376,2021100395,ガルニエ,2021
2020103085,2021105261,ナリノイングリッド,2021
2021100136,2022100619,ロードガレリア,2022
2021100149,2022100633,グレイスワン,2022
2021107321,2020106079,コルニヒット,2020
2021110083,,Audarya,2016
2022100180,2021100722,マロングラッセ,2021
2022104926,2023106702,ノーブルガイザー,2023
2019102230,2014102530,メイショウサギリ,2014
2019105175,,,
2020102690,2013106010,カンタオール,2013
2020105190,2021106204,プレミアヒロイン,2021
2020105313,2022106333,ローズバレー,2022
2020105315,2013101547,タヒテンシス,2013
2020105317,2019100311,オープニングヒット,2019
2020110015,2021106988,マテンロウタイム,2021
2021100386,2022100865,プティコリーヌ,2022
2021102055,2022102029,サノノスウィフト,2022
2021102750,2022102764,テルケンレンチャオ,2022
2021103836,2022103856,ケイアイワカポノ,2022
2021105024,2022105312,アンバーリング,2022
2022101042,2023100593,クリスタルピット,2023
2022102658,2023105697,ミルトイブニング,2023
2022105115,2024107065,ラストプリマドンナの2024,2024
2022106469,2021106445,サウンドビアンコ,2021
2020100232,2021100224,トモジャデュポー,2021
2020100997,2018103390,モーニングフジ,2018
2020101454,2012101229,ハタノソルプレーザ,2012
2020101975,2018100842,ツルマルハナコ,2018
2020102916,2021105096,ホルガーダンスク,2021
2020103870,2021103475,タイムレスブルーム,2021
2020104056,2021103657,グローリーワン,2021
2020109115,2017109110,レレリオ,2017
2020110100,,,
2021100607,2022100059,ミノリチャン,2022
2021101317,2023100865,レーヌビクトリアの2023,2023
2021109120,2022109119,ケイテンアイジン,2022
2022100075,2021100624,パシュートの2021,2021
2022106034,2019100044,ブレイクアンドキル,2019
2022106798,2023106471,マイネルヴェーゼン,2023
2022109130,2016109132,アレックスゴールド,2016
2020100050,2015102301,ミヤギスマート,2015
2020102219,2017100902,ムーンライトホーク,2017
2020103032,2019104894,アストロロギア,2019
2020103893,2018103494,デイズオブグレイス,2018
2020104275,2021103897,ショウナンラジョア,2021
2020104911,2021104573,プレザントウインド,2021
2021100926,2022100383,ビップリアム,2022
2021101696,2023101698,プレシャスメノウ,2023
2021102839,2022102847,アデーレカフェ,2022
2022100462,2024102890,トーホウレジーナの2024,2024
2022103334,2021103340,タンポポ,2021
2022104565,2020104923,ケアレスグレース,2020
2022105403,2023103472,ドナルンバ,2023
2022105989,2023103911,ラヴエナストロ,2023
2022106236,2023105893,ウインリフレクト,2023
2019101524,2017100267,サヤノルージュ,2017
2019110117,,,
2020100159,2015102379,ポプラ,2015
2020103231,2021105390,アリーバ,2021
2020104547,2021104191,ヨゾラノムコウニ,2021
2020105936,2021106990,ファミリー,2021
2020106923,2021103281,ロイドール,2021
2020110044,,,
2020110098,,Hit the Road,2017
2021102978,2020106647,ダイリンノハナ,2020
2021103031,2022103015,イモータルプラチナ,2022
2021103159,2022103137,プレシャスアワーズ,2022
2021106969,2022106985,リュウノクライマー,2022
2021110013,,,
2022101312,2020101453,ハタノイチバンボシ,2020
2019105065,2020103234,アールブリュットの2020,2020
2019105460,2020103640,ミッキーゴージャス,2020
2020103506,2021105676,カワ,2021
2020110122,,,
2021103286,2022103272,テールオブストーン,2022
2021104763,2022105701,ストラティファイド,2022
2021105029,2022105318,コムユンプリュム,2022
2022102994,2021103007,トラウムライゼ,2021
2022105165,2023107345,フォルテアンジェロ,2023
2018101321,2019101148,エミ,2019
2017100660,2013100707,ブラックスパーク,2013
2019101279,2020101234,ザゴート,2020
2019101433,2017101630,ハウメニーローズ,2017
2019101895,2020101826,シントーツバキ,2020
2019102232,2020102226,リベイクフルシティ,2020
2019103126,2007103686,フィディス,2007
2019104410,2015101115,トーセンジャスパー,2015
2019110126,,,
2020102472,2021104698,マチルダ,2021
2020102474,,,
2020103814,,,
2020104361,2021103983,ヒロブライト,2021
2020104967,2013104583,ワイズトウショウの2013,2013
2020105283,2013101512,プレシューズ,2013
2020105483,2021101372,セイウンイチリンの2021,2021
2020107040,,,
2020107108,,,
2020107219,2019106905,マッカナタイヨウ,2019
2021103777,2023102268,トモノタツミ,2023
2021104623,2022103401,カスミヅキ,2022
2021105203,2022105480,バイアホーン,2022
2021106398,2013101618,オオオク,2013
2021106407,2019100399,キュロス,2019
2022102365,2023100526,ヨサリ,2023
2022104477,2024107281,アグネスクレバーの2024,2024
2022106888,2016101012,グローリアスラボ,2016
2022109096,2023109072,ベルリオーズの2023,2023
2019100375,2015100394,バウンスバッカー,2015
2019102749,2021100914,クレプスキュール,2021
2019103025,2020100160,シブースト,2020
2019104840,2012104321,ヤマノフローラ,2012
2019105403,2020103588,マテンロウナイト,2020
2019110012,,King of the Court,2015
2019110070,,,
2020100163,2016101162,マカリカ,2016
2020101022,2022102343,エイカイラウール,2022
2020101207,2022101045,キタノアルテミス,2022
2020101832,2021101678,ノルディア,2021
2020102900,2022105371,ノイシュタット,2022
2020106731,2021103070,ヴァーニャ,2021
2021100228,2022100727,キムタックフェイス,2022
2021101634,2022101635,ホワイトマジック,2022
2021103132,2023102161,ユイバイハウス,2023
2021104213,2022104217,ダーカザンブラック,2022
2021107019,,,
2021110076,,Spielberg,2018
2022105314,2023103392,ココッチ,2023
2019110009,,Orpheaの2024,2024
2019110041,,Iveagh Gardens,2011
2020101640,2021101482,ポチョラーダ,2021
2020110062,,,
2021104670,,,
2021105561,2022104813,ジュタ,2022
2021110004,2022103728,アメリカンビーチ,2022
2021110158,,,
2022105203,2023103310,アイルドゥレーヴェ,2023
2022105702,2023103695,スパイストワイス,2023
2022110128,,,
2019105703,2018103438,ミュークマロン,2018
2019101533,2020101462,フクノデイジー,2020
2020101410,2021101241,ランタナヒルズ,2021
2020101876,2019106872,エスプリボー,2019
2020102556,2021104857,フローラルセント,2021
2020104830,2021104483,ヴォーグアルタイル,2021
2020104836,2022104475,ライカチャーム,2022
2020107114,2018106772,ギャラリストの2018,2018
2020109109,2019109110,ファンキーブルース,2019
2021101803,2013100004,マイネルアーベント,2013
2021106012,2018102305,グラスホッパー,2018
2022100746,2023106048,クリスタルメモリー,2023
2022102890,2023106256,セイウンアインス,2023
2022103041,2021103054,タルト,2021
2022105933,2024107121,ウエイブエールの2024,2024
2022109139,2023109174,ラムールデュヴォン,2023
2019103445,2020106249,エイシンケプラー,2020
2019106161,2021103937,ルクスデルフィー,2021
2019110011,,,
2020100943,2021100950,アラブル,2021
2020101861,2021101712,テンシノトリブン,2021
2020102932,2021104886,ドゥーカスコーリ,2021
2020103210,2021101549,アドマイヤマツリ,2021
2020103631,2021105793,グシュタッドパレス,2021
2020104281,2021103903,ヴァシロペス,2021
2020107023,2012106221,フィールドスラッピ,2012
2020110006,,,
2020110030,,Kitten's Point,2010
2020110055,,,
2021101679,2022101674,スノーファントム,2022
2021101714,2022101719,アナベルデアモンテ,2022
2021105287,2022105569,ルージュマローネ,2022
2021106646,2022106657,ピンクパラダイス,2022
2022105096,2023107281,ホウオウデンファレ,2023
2022105200,2021105402,レグラデオロ,2021
2019101631,2017100380,スカイガーデン,2017
2019103001,2018102565,ツネリュウオー,2018
2019104368,2020102442,オッドナンバー,2020
2019105795,2020103930,レースラヴェンダー,2020
2020102789,2021104975,マーシャリアーナ,2021
2020102903,2021105085,ゴヴェルナーレリコ,2021
2020105417,2015100026,ドンナモンジャ,2015
2020105730,2018106755,サンクフルレッド,2018
2020105864,2021106913,エッチアキャットの2021,2021
2020106092,2021104605,カレイドハート,2021
2021100397,2020100378,キョウエイカリーナ,2020
2021101421,2023100945,サンライズナスカ,2023
2021103904,,,
2021103989,2022104014,フェアリアルギフト,2022
2021104076,2019106296,ファイングロー,2019
2021104459,2018104374,ラブミーソング,2018
2021104954,2023103326,ディールメーカー,2023
2021107152,2022107162,アフロック,2022
2021107314,2009100274,レッドフェアリー,2009
2021107367,2022103831,スパルタンキング,2022
2021109176,2008109040,トライネイション,2008
2022102651,2023101986,ボンジュールサヴァ,2023
2022105231,2024105749,イデアルの2024,2024
2022106911,2024103740,ジョインザフロウの2024,2024
2022107159,2021107150,サンデーアゲインの2021,2021
2019101245,2011101728,ラブインペラートル,2011
2019101855,2015101559,サンマルベラータ,2015
2019102694,2020100862,スターオブエース,2020
2019105678,2020103811,キタカラキタダイヤ,2020
2020100697,2021100697,ケイサンノーブル,2021
2020101370,2021101197,コムダビチュード,2021
2020103952,2021103551,ヘブンズサウンド,2021
2020103995,2022103622,マテンロウコマンド,2022
2020104060,2021103662,シャインウォーリア,2021
2020104650,2021104295,トモジャザーン,2021
2020105873,2019100867,タケノビワの2019,2019
2021100421,2020100412,コロイモコロッケ,2020
2021100718,2022100178,ブルームワルツ,2022
2021102618,2019103503,トリプルアイ,2019
2021102697,2023102018,ヤマカツバーバラの2023,2023
2021104602,2022103377,フオメンタ,2022
2021106928,2022106924,ハイクオリティ,2022
